panel_id,run_id,split,epoch_index,completed_epochs,accuracy_percent,raw_sha256,source_pointer
cau1,RUN-4945794,test,43,44,85.85,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/43
cau1,RUN-4945794,test,44,45,85.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/44
cau1,RUN-4945794,test,45,46,85.69,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/45
cau1,RUN-4945794,test,46,47,85.65,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/46
cau1,RUN-4945794,test,47,48,85.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/47
cau1,RUN-4945794,test,48,49,86.02,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/48
cau1,RUN-4945794,test,49,50,85.66,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/49
cau1,RUN-4945794,test,50,51,85.95,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/50
cau1,RUN-4945794,test,51,52,85.89,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/51
cau1,RUN-4945794,test,52,53,85.98,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/52
cau1,RUN-4945794,test,53,54,86.13,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/53
cau1,RUN-4945794,test,54,55,86.22,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/54
cau1,RUN-4945794,test,55,56,86.15,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/55
cau1,RUN-4945794,test,56,57,86.21,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/56
cau1,RUN-4945794,test,57,58,86.18,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/57
cau1,RUN-4945794,test,58,59,86.14,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/58
cau1,RUN-4945794,test,59,60,85.6,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/59
cau1,RUN-4945794,test,60,61,85.58,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/60
cau1,RUN-4945794,test,61,62,85.6,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/61
cau1,RUN-4945794,test,62,63,85.7,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/62
cau1,RUN-4945794,test,63,64,85.89,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/63
cau1,RUN-4945794,test,64,65,85.79,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/64
cau1,RUN-4945794,test,65,66,85.72,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/65
cau1,RUN-4945794,test,66,67,85.59,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/66
cau1,RUN-4945794,test,67,68,85.82,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/67
cau1,RUN-4945794,test,68,69,85.94,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/68
cau1,RUN-4945794,test,69,70,86.06,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/69
cau1,RUN-4945794,test,70,71,85.51,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/70
cau1,RUN-4945794,test,71,72,85.66,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/71
cau1,RUN-4945794,test,72,73,85.84,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/72
cau1,RUN-4945794,test,73,74,85.96,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/73
cau1,RUN-4945794,test,74,75,86.19,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/74
cau1,RUN-4945794,test,75,76,86.07,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/75
cau1,RUN-4945794,test,76,77,85.97,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/76
cau1,RUN-4945794,test,77,78,86.03,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/77
cau1,RUN-4945794,test,78,79,86.13,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/78
cau1,RUN-4945794,test,79,80,86.1,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/79
cau1,RUN-4945794,test,80,81,86.04,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/80
cau1,RUN-4945794,test,81,82,86.1,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/81
cau1,RUN-4945794,test,82,83,86.15,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/82
cau1,RUN-4945794,test,83,84,85.88,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/83
cau1,RUN-4945794,test,84,85,86.44,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/84
cau1,RUN-4945794,test,85,86,86.12,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/85
cau1,RUN-4945794,test,86,87,86.33,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/86
cau1,RUN-4945794,test,87,88,86.13,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/87
cau1,RUN-4945794,test,88,89,85.94,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/88
cau1,RUN-4945794,test,89,90,86.13,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/89
cau1,RUN-4945794,test,90,91,86.1,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/90
cau1,RUN-4945794,test,91,92,86.11,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/91
cau1,RUN-4945794,test,92,93,85.4,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/92
cau1,RUN-4945794,test,93,94,85.63,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/93
cau1,RUN-4945794,test,94,95,85.87,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/94
cau1,RUN-4945794,test,95,96,86.06,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/95
cau1,RUN-4945794,test,96,97,86.05,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/96
cau1,RUN-4945794,test,97,98,86.15,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/97
cau1,RUN-4945794,test,98,99,86.01,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/98
cau1,RUN-4945794,test,99,100,85.84,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/test_curve/99
cau1,RUN-4945794,train,0,1,53.4,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/0
cau1,RUN-4945794,train,1,2,72.12,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/1
cau1,RUN-4945794,train,2,3,79.71,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/2
cau1,RUN-4945794,train,3,4,84.73,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/3
cau1,RUN-4945794,train,4,5,87.98,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/4
cau1,RUN-4945794,train,5,6,90.57,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/5
cau1,RUN-4945794,train,6,7,92.35,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/6
cau1,RUN-4945794,train,7,8,94.01,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/7
cau1,RUN-4945794,train,8,9,95.31,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/8
cau1,RUN-4945794,train,9,10,96.63,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/9
cau1,RUN-4945794,train,10,11,97.55,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/10
cau1,RUN-4945794,train,11,12,98.24,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/11
cau1,RUN-4945794,train,12,13,98.72,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/12
cau1,RUN-4945794,train,13,14,98.73,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/13
cau1,RUN-4945794,train,14,15,98.81,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/14
cau1,RUN-4945794,train,15,16,99.62,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/15
cau1,RUN-4945794,train,16,17,99.37,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/16
cau1,RUN-4945794,train,17,18,99.48,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/17
cau1,RUN-4945794,train,18,19,99.8,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/18
cau1,RUN-4945794,train,19,20,99.7,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/19
cau1,RUN-4945794,train,20,21,99.73,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/20
cau1,RUN-4945794,train,21,22,99.86,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/21
cau1,RUN-4945794,train,22,23,99.72,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/22
cau1,RUN-4945794,train,23,24,99.77,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/23
cau1,RUN-4945794,train,24,25,99.84,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/24
cau1,RUN-4945794,train,25,26,99.92,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/25
cau1,RUN-4945794,train,26,27,99.93,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/26
cau1,RUN-4945794,train,27,28,99.94,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/27
cau1,RUN-4945794,train,28,29,99.86,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/28
cau1,RUN-4945794,train,29,30,99.91,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/29
cau1,RUN-4945794,train,30,31,99.98,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/30
cau1,RUN-4945794,train,31,32,99.98,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/31
cau1,RUN-4945794,train,32,33,99.87,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/32
cau1,RUN-4945794,train,33,34,99.96,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/33
cau1,RUN-4945794,train,34,35,99.96,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/34
cau1,RUN-4945794,train,35,36,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/35
cau1,RUN-4945794,train,36,37,100.0,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/36
cau1,RUN-4945794,train,37,38,99.96,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/37
cau1,RUN-4945794,train,38,39,99.97,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/38
cau1,RUN-4945794,train,39,40,99.95,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/39
cau1,RUN-4945794,train,40,41,99.95,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/40
cau1,RUN-4945794,train,41,42,99.98,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/41
cau1,RUN-4945794,train,42,43,99.98,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/42
cau1,RUN-4945794,train,43,44,99.98,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/43
cau1,RUN-4945794,train,44,45,100.0,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/44
cau1,RUN-4945794,train,45,46,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/45
cau1,RUN-4945794,train,46,47,99.96,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/46
cau1,RUN-4945794,train,47,48,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/47
cau1,RUN-4945794,train,48,49,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/48
cau1,RUN-4945794,train,49,50,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/49
cau1,RUN-4945794,train,50,51,99.98,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/50
cau1,RUN-4945794,train,51,52,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/51
cau1,RUN-4945794,train,52,53,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/52
cau1,RUN-4945794,train,53,54,99.98,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/53
cau1,RUN-4945794,train,54,55,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/54
cau1,RUN-4945794,train,55,56,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/55
cau1,RUN-4945794,train,56,57,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/56
cau1,RUN-4945794,train,57,58,100.0,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/57
cau1,RUN-4945794,train,58,59,100.0,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/58
cau1,RUN-4945794,train,59,60,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/59
cau1,RUN-4945794,train,60,61,99.96,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/60
cau1,RUN-4945794,train,61,62,99.98,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/61
cau1,RUN-4945794,train,62,63,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/62
cau1,RUN-4945794,train,63,64,100.0,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/63
cau1,RUN-4945794,train,64,65,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/64
cau1,RUN-4945794,train,65,66,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/65
cau1,RUN-4945794,train,66,67,99.98,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/66
cau1,RUN-4945794,train,67,68,100.0,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/67
cau1,RUN-4945794,train,68,69,100.0,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/68
cau1,RUN-4945794,train,69,70,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/69
cau1,RUN-4945794,train,70,71,99.97,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/70
cau1,RUN-4945794,train,71,72,99.98,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/71
cau1,RUN-4945794,train,72,73,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/72
cau1,RUN-4945794,train,73,74,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/73
cau1,RUN-4945794,train,74,75,99.98,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/74
cau1,RUN-4945794,train,75,76,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/75
cau1,RUN-4945794,train,76,77,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/76
cau1,RUN-4945794,train,77,78,100.0,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/77
cau1,RUN-4945794,train,78,79,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/78
cau1,RUN-4945794,train,79,80,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/79
cau1,RUN-4945794,train,80,81,100.0,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/80
cau1,RUN-4945794,train,81,82,100.0,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/81
cau1,RUN-4945794,train,82,83,100.0,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/82
cau1,RUN-4945794,train,83,84,100.0,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/83
cau1,RUN-4945794,train,84,85,100.0,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/84
cau1,RUN-4945794,train,85,86,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/85
cau1,RUN-4945794,train,86,87,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/86
cau1,RUN-4945794,train,87,88,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/87
cau1,RUN-4945794,train,88,89,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/88
cau1,RUN-4945794,train,89,90,100.0,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/89
cau1,RUN-4945794,train,90,91,99.99,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,/panels/cau1/cells/8/runs/0/train_curve/90
