measurement_id,run_id,metric,split,units,value,start_epoch_index,end_epoch_index_exclusive,window_records,window_basis,actual_epochs_parsed,terminal_window,job_id,seed,raw_sha256,raw_paths,source_fields,source_pointers,contexts,panels
MEAS-cbb4872cc2ec9164,RUN-4885935,plateau5,test,accuracy_percent,89.696,95,100,5,parsed raw epoch count,100,True,4885935,2,7dbdc49280cac637ce4c1fc09d8d3edb915529ff16e323d3637a6f734bb81f26,"[""archive/Account1/runs/g4m-r006-m3e4-s2-4885935.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/11/runs/2/plateau5""]","[""OCC-420d558e90f86b87""]","[""original_proposal_and_joint_tuning""]"
MEAS-098c371c76c2f5cf,RUN-4885896,plateau5,test,accuracy_percent,90.8,95,100,5,parsed raw epoch count,100,True,4885896,0,48938b9a09969c0a91873527599beebf8d219aa9ce843ee6c4fe99b7e1382669,"[""archive/Account1/runs/g4m-r02-m1e2-s0-4885896.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/12/runs/0/plateau5""]","[""OCC-90c6f258fb4d028a""]","[""original_proposal_and_joint_tuning""]"
MEAS-0a29e48dd090ed99,RUN-4885920,plateau5,test,accuracy_percent,91.176,95,100,5,parsed raw epoch count,100,True,4885920,1,c35572b9154fd8c1e13d80092b253c0e8f7a49a308a477989cac9366c61215f7,"[""archive/Account1/runs/g4m-r02-m1e2-s1-4885920.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/12/runs/1/plateau5""]","[""OCC-90c6f258fb4d028a""]","[""original_proposal_and_joint_tuning""]"
MEAS-53ac9eefc73a9a1f,RUN-4885944,plateau5,test,accuracy_percent,90.368,95,100,5,parsed raw epoch count,100,True,4885944,2,e1982db6da66f9669a9fb0c7227ef8ee6e6934f82bcbf252e0ebfd63a2cabcdf,"[""archive/Account1/runs/g4m-r02-m1e2-s2-4885944.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/12/runs/2/plateau5""]","[""OCC-90c6f258fb4d028a""]","[""original_proposal_and_joint_tuning""]"
MEAS-2c878200945446ee,RUN-4885894,plateau5,test,accuracy_percent,91.454,95,100,5,parsed raw epoch count,100,True,4885894,0,4128d30a20913341d5056e3811ba42e1b331421ffd3b7856cdf8fa1f5417d78d,"[""archive/Account1/runs/g4m-r02-m1e3-s0-4885894.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/13/runs/0/plateau5""]","[""OCC-41688e3be92ece91""]","[""original_proposal_and_joint_tuning""]"
MEAS-6a98c1688eb2b666,RUN-4885918,plateau5,test,accuracy_percent,91.588,95,100,5,parsed raw epoch count,100,True,4885918,1,eb9de12f677b7747bbc5d751c4eb43f58eb8b3900ebba370e07c9ee63fc4f8dd,"[""archive/Account1/runs/g4m-r02-m1e3-s1-4885918.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/13/runs/1/plateau5""]","[""OCC-41688e3be92ece91""]","[""original_proposal_and_joint_tuning""]"
MEAS-9135eea252188c33,RUN-4885942,plateau5,test,accuracy_percent,91.466,95,100,5,parsed raw epoch count,100,True,4885942,2,57925dc3e01cf87ff0b29674fe1383adfff4ce29b21de22c27ea429b8231ee7e,"[""archive/Account1/runs/g4m-r02-m1e3-s2-4885942.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/13/runs/2/plateau5""]","[""OCC-41688e3be92ece91""]","[""original_proposal_and_joint_tuning""]"
MEAS-49f5303e5995e10f,RUN-4885892,plateau5,test,accuracy_percent,37.566,95,100,5,parsed raw epoch count,100,True,4885892,0,8671803600b69d22673342367856c5bf457a2eea9e1b7fb2c48f4b1714707a42,"[""archive/Account1/runs/g4m-r02-m1e4-s0-4885892.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/14/runs/0/plateau5""]","[""OCC-70332f481d3ecf2f""]","[""original_proposal_and_joint_tuning""]"
MEAS-cb81801cd582f0a7,RUN-4885916,plateau5,test,accuracy_percent,39.476,95,100,5,parsed raw epoch count,100,True,4885916,1,f2739cf33e9e69550c0cbcc06c43f6712d8483697a66e0f81016a656c6a2aa44,"[""archive/Account1/runs/g4m-r02-m1e4-s1-4885916.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/14/runs/1/plateau5""]","[""OCC-70332f481d3ecf2f""]","[""original_proposal_and_joint_tuning""]"
MEAS-61afb9e123f6389a,RUN-4885940,plateau5,test,accuracy_percent,39.486,95,100,5,parsed raw epoch count,100,True,4885940,2,3721047ba0563653d8a342b3c0ca8d7a934e660a4340b57d483799899098ed67,"[""archive/Account1/runs/g4m-r02-m1e4-s2-4885940.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/14/runs/2/plateau5""]","[""OCC-70332f481d3ecf2f""]","[""original_proposal_and_joint_tuning""]"
MEAS-2ac51f56b6967a31,RUN-4885897,plateau5,test,accuracy_percent,90.926,95,100,5,parsed raw epoch count,100,True,4885897,0,9bef26695295ec7ae55cfcea38acf340ec8abf907538046c8fb85917f72d493a,"[""archive/Account1/runs/g4m-r02-m3e2-s0-4885897.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/15/runs/0/plateau5""]","[""OCC-242336ce964e64e9""]","[""original_proposal_and_joint_tuning""]"
MEAS-4d18de36efceaaf1,RUN-4885921,plateau5,test,accuracy_percent,90.854,95,100,5,parsed raw epoch count,100,True,4885921,1,f3325c8a05545b48a96aef9983391daeca5eb474be223013249ca37635622d5d,"[""archive/Account1/runs/g4m-r02-m3e2-s1-4885921.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/15/runs/1/plateau5""]","[""OCC-242336ce964e64e9""]","[""original_proposal_and_joint_tuning""]"
MEAS-237033bc6db88b37,RUN-4885945,plateau5,test,accuracy_percent,90.29,95,100,5,parsed raw epoch count,100,True,4885945,2,1f2fbf3d5a41ba5910bd67fc58181434deee641d3cfae31535cbcd9929bf2591,"[""archive/Account1/runs/g4m-r02-m3e2-s2-4885945.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/15/runs/2/plateau5""]","[""OCC-242336ce964e64e9""]","[""original_proposal_and_joint_tuning""]"
MEAS-f8b5f81907f9e2fe,RUN-4885895,plateau5,test,accuracy_percent,90.928,95,100,5,parsed raw epoch count,100,True,4885895,0,a8006c548a94f16eeaeb328c6a5b9f89500d594aa4b0ab2e50b0e1368fa4f896,"[""archive/Account1/runs/g4m-r02-m3e3-s0-4885895.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/16/runs/0/plateau5""]","[""OCC-272de2d211479cbd""]","[""original_proposal_and_joint_tuning""]"
MEAS-7ce73ce5244ed87a,RUN-4885919,plateau5,test,accuracy_percent,91.43,95,100,5,parsed raw epoch count,100,True,4885919,1,bb7b39aecde149aae5078874fb40130dc0e115e067980d0158e17725c00984b7,"[""archive/Account1/runs/g4m-r02-m3e3-s1-4885919.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/16/runs/1/plateau5""]","[""OCC-272de2d211479cbd""]","[""original_proposal_and_joint_tuning""]"
MEAS-02074386c19d4969,RUN-4885943,plateau5,test,accuracy_percent,90.818,95,100,5,parsed raw epoch count,100,True,4885943,2,d3d0927b5976dbc8cd4f86cf404146e04ca719d9f1ed48ff583f5e4a027873d3,"[""archive/Account1/runs/g4m-r02-m3e3-s2-4885943.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/16/runs/2/plateau5""]","[""OCC-272de2d211479cbd""]","[""original_proposal_and_joint_tuning""]"
MEAS-81ea4ade40cb0989,RUN-4885893,plateau5,test,accuracy_percent,91.342,95,100,5,parsed raw epoch count,100,True,4885893,0,ed3aecafe7b718674147230fec21b9633245c673592959e12e6a036b7ba4c9e3,"[""archive/Account1/runs/g4m-r02-m3e4-s0-4885893.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/17/runs/0/plateau5"",""/panels/original_proposal_and_joint_tuning/g4m/optimized_r_envelope/2/runs/0/plateau5""]","[""OCC-3f7b50bfc077c525"",""OCC-ead729412a29b41e""]","[""original_proposal_and_joint_tuning""]"
MEAS-b99aa2c0255537fb,RUN-4885917,plateau5,test,accuracy_percent,92.044,95,100,5,parsed raw epoch count,100,True,4885917,1,bc226a7645a48315ece800e0951154b041451c1a8b80af7a7dc42a432984df4c,"[""archive/Account1/runs/g4m-r02-m3e4-s1-4885917.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/17/runs/1/plateau5"",""/panels/original_proposal_and_joint_tuning/g4m/optimized_r_envelope/2/runs/1/plateau5""]","[""OCC-3f7b50bfc077c525"",""OCC-ead729412a29b41e""]","[""original_proposal_and_joint_tuning""]"
MEAS-a702d55004a9e50c,RUN-4885941,plateau5,test,accuracy_percent,91.414,95,100,5,parsed raw epoch count,100,True,4885941,2,e3279c689cb3ebb4a9a5db166e9ba12fcc1adbf1fa74c519b00498280282c2db,"[""archive/Account1/runs/g4m-r02-m3e4-s2-4885941.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/17/runs/2/plateau5"",""/panels/original_proposal_and_joint_tuning/g4m/optimized_r_envelope/2/runs/2/plateau5""]","[""OCC-3f7b50bfc077c525"",""OCC-ead729412a29b41e""]","[""original_proposal_and_joint_tuning""]"
MEAS-fb069c22a9ad36f2,RUN-4885902,plateau5,test,accuracy_percent,90.744,95,100,5,parsed raw epoch count,100,True,4885902,0,a50a14092b435cf060a0c7cb8faf4d393bf46cda8cceba76f0b497f00f34e104,"[""archive/Account1/runs/g4m-r1-m1e2-s0-4885902.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/18/runs/0/plateau5""]","[""OCC-8b8862ff24ed8107""]","[""original_proposal_and_joint_tuning""]"
MEAS-b5770d72c5e3698b,RUN-4885926,plateau5,test,accuracy_percent,90.174,95,100,5,parsed raw epoch count,100,True,4885926,1,fa2d4c60f383319f88dffdfc6fd5be3ecc0499bf4622467e934b426c7a195ac1,"[""archive/Account1/runs/g4m-r1-m1e2-s1-4885926.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/18/runs/1/plateau5""]","[""OCC-8b8862ff24ed8107""]","[""original_proposal_and_joint_tuning""]"
MEAS-2fadbc8c2e4c6bb6,RUN-4885950,plateau5,test,accuracy_percent,90.682,95,100,5,parsed raw epoch count,100,True,4885950,2,b6c9514dcb956718b5053112c5c2898e4f1b6aeb62db49e277c91ce454d53b86,"[""archive/Account1/runs/g4m-r1-m1e2-s2-4885950.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/18/runs/2/plateau5""]","[""OCC-8b8862ff24ed8107""]","[""original_proposal_and_joint_tuning""]"
MEAS-53c10578b7b6e21c,RUN-4885900,plateau5,test,accuracy_percent,90.932,95,100,5,parsed raw epoch count,100,True,4885900,0,f3655e866315993c4843b13bf01d15b765902d28b8119b33ed3472f0fc2d5bb4,"[""archive/Account1/runs/g4m-r1-m1e3-s0-4885900.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/19/runs/0/plateau5""]","[""OCC-71d08b54a0d30600""]","[""original_proposal_and_joint_tuning""]"
MEAS-5b5aed97cbc1d30f,RUN-4885924,plateau5,test,accuracy_percent,91.058,95,100,5,parsed raw epoch count,100,True,4885924,1,d8231f92dea1dca33b033a025e74302b2d72834a9ff2d18f3339e222c6b357d8,"[""archive/Account1/runs/g4m-r1-m1e3-s1-4885924.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/19/runs/1/plateau5""]","[""OCC-71d08b54a0d30600""]","[""original_proposal_and_joint_tuning""]"
MEAS-900963006255903b,RUN-4885948,plateau5,test,accuracy_percent,90.796,95,100,5,parsed raw epoch count,100,True,4885948,2,a13b517ab6f0f7874ab8d4bb863919175768730d854140874caed6d565d5d5e1,"[""archive/Account1/runs/g4m-r1-m1e3-s2-4885948.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/19/runs/2/plateau5""]","[""OCC-71d08b54a0d30600""]","[""original_proposal_and_joint_tuning""]"
MEAS-0be57bc0bb305b5e,RUN-4885898,plateau5,test,accuracy_percent,44.622,95,100,5,parsed raw epoch count,100,True,4885898,0,dc2c51e88a7903e40e03331b85a8d4c2788d5ca78c6a3f4b7941943a4e7767e2,"[""archive/Account1/runs/g4m-r1-m1e4-s0-4885898.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/20/runs/0/plateau5""]","[""OCC-feaa6bb07378d08c""]","[""original_proposal_and_joint_tuning""]"
MEAS-093b71680daff5f2,RUN-4885922,plateau5,test,accuracy_percent,47.566,95,100,5,parsed raw epoch count,100,True,4885922,1,dc802465f749b4d90a55e86688b52bdae22ace9a99cae4f95a702298cab0a27f,"[""archive/Account1/runs/g4m-r1-m1e4-s1-4885922.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/20/runs/1/plateau5""]","[""OCC-feaa6bb07378d08c""]","[""original_proposal_and_joint_tuning""]"
MEAS-a3e8f446262c26af,RUN-4885946,plateau5,test,accuracy_percent,46.752,95,100,5,parsed raw epoch count,100,True,4885946,2,161f5d9d3c2678cce17e12f57b6c2bb1de8010a106eb8c59f8c688b1f9c7cede,"[""archive/Account1/runs/g4m-r1-m1e4-s2-4885946.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/20/runs/2/plateau5""]","[""OCC-feaa6bb07378d08c""]","[""original_proposal_and_joint_tuning""]"
MEAS-5799b86cb47e9857,RUN-4885903,plateau5,test,accuracy_percent,89.654,95,100,5,parsed raw epoch count,100,True,4885903,0,e5f7c32d8d42471715be2c699fe14a5062eb59a6ab1ae1d98ace659b05c9b71f,"[""archive/Account1/runs/g4m-r1-m3e2-s0-4885903.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/21/runs/0/plateau5""]","[""OCC-373d5b593e917e5e""]","[""original_proposal_and_joint_tuning""]"
MEAS-9d4d142c599236c9,RUN-4885927,plateau5,test,accuracy_percent,89.094,95,100,5,parsed raw epoch count,100,True,4885927,1,44b6d089d78ce07d1351609a26fdc032327de196d625be3043606e8662ff0f87,"[""archive/Account1/runs/g4m-r1-m3e2-s1-4885927.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/21/runs/1/plateau5""]","[""OCC-373d5b593e917e5e""]","[""original_proposal_and_joint_tuning""]"
MEAS-25f2fdafb68d44d2,RUN-4885951,plateau5,test,accuracy_percent,88.452,95,100,5,parsed raw epoch count,100,True,4885951,2,69a0857de1df9b71f1161a794da8e24f90c033035a95d6773ec0a8f3b2be815c,"[""archive/Account1/runs/g4m-r1-m3e2-s2-4885951.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/21/runs/2/plateau5""]","[""OCC-373d5b593e917e5e""]","[""original_proposal_and_joint_tuning""]"
MEAS-0decfb2b1b80f381,RUN-4885901,plateau5,test,accuracy_percent,90.818,95,100,5,parsed raw epoch count,100,True,4885901,0,e1e06af207cef86be47e99404370df08b1eccd571f42f761446c6aa7b6b93466,"[""archive/Account1/runs/g4m-r1-m3e3-s0-4885901.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/22/runs/0/plateau5"",""/panels/original_proposal_and_joint_tuning/g4m/optimized_r_envelope/3/runs/0/plateau5""]","[""OCC-2a3385a9586e6960"",""OCC-cfaaa0ffb18ff574""]","[""original_proposal_and_joint_tuning""]"
MEAS-091ae540b0371072,RUN-4885925,plateau5,test,accuracy_percent,91.006,95,100,5,parsed raw epoch count,100,True,4885925,1,93c42d49824b41fbb530c27907e94833d1cf626f6c511774930d556ddb6f7b9c,"[""archive/Account1/runs/g4m-r1-m3e3-s1-4885925.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/22/runs/1/plateau5"",""/panels/original_proposal_and_joint_tuning/g4m/optimized_r_envelope/3/runs/1/plateau5""]","[""OCC-2a3385a9586e6960"",""OCC-cfaaa0ffb18ff574""]","[""original_proposal_and_joint_tuning""]"
MEAS-6a0188ab229b9496,RUN-4885949,plateau5,test,accuracy_percent,91.018,95,100,5,parsed raw epoch count,100,True,4885949,2,35d6b3f09b03fd37b56e355e03b5aa455a6fc37b0b13de638e99dbcf8f348e03,"[""archive/Account1/runs/g4m-r1-m3e3-s2-4885949.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/22/runs/2/plateau5"",""/panels/original_proposal_and_joint_tuning/g4m/optimized_r_envelope/3/runs/2/plateau5""]","[""OCC-2a3385a9586e6960"",""OCC-cfaaa0ffb18ff574""]","[""original_proposal_and_joint_tuning""]"
MEAS-f9fd970648912fb4,RUN-4885899,plateau5,test,accuracy_percent,90.134,95,100,5,parsed raw epoch count,100,True,4885899,0,b55142d2078534a97fd0440150349caecfb9e91c1ce3201b229bf4f855558b87,"[""archive/Account1/runs/g4m-r1-m3e4-s0-4885899.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/23/runs/0/plateau5""]","[""OCC-25d2fa2ba8c22cbb""]","[""original_proposal_and_joint_tuning""]"
MEAS-bbb0fe7fe42ac452,RUN-4885923,plateau5,test,accuracy_percent,90.486,95,100,5,parsed raw epoch count,100,True,4885923,1,caf8855077c8813c9a7548dc7cd11fe00e4147777da938f661a4e1c93ae9eeb3,"[""archive/Account1/runs/g4m-r1-m3e4-s1-4885923.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/23/runs/1/plateau5""]","[""OCC-25d2fa2ba8c22cbb""]","[""original_proposal_and_joint_tuning""]"
MEAS-aafa6a711acf237a,RUN-4885947,plateau5,test,accuracy_percent,90.448,95,100,5,parsed raw epoch count,100,True,4885947,2,66ea827ba35978cce964a14a81ca10ed9181d57e045b9fab838283e6a30199f3,"[""archive/Account1/runs/g4m-r1-m3e4-s2-4885947.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/g4m/cells/23/runs/2/plateau5""]","[""OCC-25d2fa2ba8c22cbb""]","[""original_proposal_and_joint_tuning""]"
MEAS-cdefc5d96ddcb317,RUN-4886439,plateau5,test,accuracy_percent,88.018,95,100,5,parsed raw epoch count,100,True,4886439,0,00a8cd9f80148ab3df784064f2e460e911d822190af5ffb2161e1117b80c7714,"[""archive/Account2/runs/tl1-a3-r0-s0-4886439.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/1/runs/0/plateau5""]","[""OCC-df03ffa54ba6846e""]","[""original_proposal_and_joint_tuning""]"
MEAS-5f21e12f1be6f6f3,RUN-4886446,plateau5,test,accuracy_percent,87.974,95,100,5,parsed raw epoch count,100,True,4886446,1,9e0b56ea1dae75b87a8570971271943f516756cbda0d0d90d70eebd279539237,"[""archive/Account2/runs/tl1-a3-r0-s1-4886446.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/1/runs/1/plateau5""]","[""OCC-df03ffa54ba6846e""]","[""original_proposal_and_joint_tuning""]"
MEAS-d3218e8e22242017,RUN-4886453,plateau5,test,accuracy_percent,87.892,95,100,5,parsed raw epoch count,100,True,4886453,2,076c2bc55eec369f356348b7a8fe5935133bc03ce2dee7cb8d711ba49dcbfd2a,"[""archive/Account2/runs/tl1-a3-r0-s2-4886453.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/1/runs/2/plateau5""]","[""OCC-df03ffa54ba6846e""]","[""original_proposal_and_joint_tuning""]"
MEAS-28c990cd03359597,RUN-4886440,plateau5,test,accuracy_percent,89.926,95,100,5,parsed raw epoch count,100,True,4886440,0,73e69ff57b575e6484d92175e811fb0ca7299846382c56a968d13101cfb3c613,"[""archive/Account2/runs/tl1-a3-r003-s0-4886440.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/2/runs/0/plateau5""]","[""OCC-bbc92bf69d4a7527""]","[""original_proposal_and_joint_tuning""]"
MEAS-b5a9943e2ae456c5,RUN-4886447,plateau5,test,accuracy_percent,89.686,95,100,5,parsed raw epoch count,100,True,4886447,1,bc04f09e27c72c81b30d90bfac7bcfcc06975686a8f74d816cee29560f15a05b,"[""archive/Account2/runs/tl1-a3-r003-s1-4886447.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/2/runs/1/plateau5""]","[""OCC-bbc92bf69d4a7527""]","[""original_proposal_and_joint_tuning""]"
MEAS-49a47287cd18a909,RUN-4886454,plateau5,test,accuracy_percent,89.706,95,100,5,parsed raw epoch count,100,True,4886454,2,fc3c6c4fe4216380e5beb585b19ecaf1df2f41dc0d2c595300722dd14ff54b2a,"[""archive/Account2/runs/tl1-a3-r003-s2-4886454.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/2/runs/2/plateau5""]","[""OCC-bbc92bf69d4a7527""]","[""original_proposal_and_joint_tuning""]"
MEAS-d388e9f91f247d81,RUN-4886441,plateau5,test,accuracy_percent,90.48,95,100,5,parsed raw epoch count,100,True,4886441,0,8119c688bc7169fef561425e37de12eb9c7826a024f176f8c1fcfe7dc722851c,"[""archive/Account2/runs/tl1-a3-r01-s0-4886441.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/3/runs/0/plateau5""]","[""OCC-53beeb7d83b8ea1b""]","[""original_proposal_and_joint_tuning""]"
MEAS-b9784676a9f896ac,RUN-4886448,plateau5,test,accuracy_percent,90.482,95,100,5,parsed raw epoch count,100,True,4886448,1,d3b58e9016254fa1636e8645da75a7bcf0267b5ed8a4d1198554ceb7304b9ccd,"[""archive/Account2/runs/tl1-a3-r01-s1-4886448.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/3/runs/1/plateau5""]","[""OCC-53beeb7d83b8ea1b""]","[""original_proposal_and_joint_tuning""]"
MEAS-f68d69ea1efd6bdc,RUN-4886455,plateau5,test,accuracy_percent,90.122,95,100,5,parsed raw epoch count,100,True,4886455,2,3dd857109683cb98ad32adc82dbfd158c90dae72ea8d0d3616672a3f02750efc,"[""archive/Account2/runs/tl1-a3-r01-s2-4886455.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/3/runs/2/plateau5""]","[""OCC-53beeb7d83b8ea1b""]","[""original_proposal_and_joint_tuning""]"
MEAS-1e4f622b6f86b96f,RUN-4886442,plateau5,test,accuracy_percent,89.792,95,100,5,parsed raw epoch count,100,True,4886442,0,44deb6ff48760be4ccfb421e7a83a3abfc7f6c3eac31ce7c03ea5b3af463d899,"[""archive/Account2/runs/tl1-a3-r03-s0-4886442.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/4/runs/0/plateau5""]","[""OCC-e2cf6f08d8881aa8""]","[""original_proposal_and_joint_tuning""]"
MEAS-a6790da0c5a493c1,RUN-4886449,plateau5,test,accuracy_percent,89.402,95,100,5,parsed raw epoch count,100,True,4886449,1,7bb54838c548ad609fbd6477ec4dffde1665879982ebf781c48d202fa286455f,"[""archive/Account2/runs/tl1-a3-r03-s1-4886449.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/4/runs/1/plateau5""]","[""OCC-e2cf6f08d8881aa8""]","[""original_proposal_and_joint_tuning""]"
MEAS-5cee600dba9d771a,RUN-4886456,plateau5,test,accuracy_percent,89.632,95,100,5,parsed raw epoch count,100,True,4886456,2,c3032af4008126753405c5fb0f4ccba6ac548d7f5ccd44126297bec184061178,"[""archive/Account2/runs/tl1-a3-r03-s2-4886456.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/4/runs/2/plateau5""]","[""OCC-e2cf6f08d8881aa8""]","[""original_proposal_and_joint_tuning""]"
MEAS-8206b58700036a42,RUN-4886443,plateau5,test,accuracy_percent,90.714,95,100,5,parsed raw epoch count,100,True,4886443,0,09e1e60d36a585ba989ee5b091b725148dca1cbe41bf7a49d8d77ea0b7173510,"[""archive/Account2/runs/tl1-a3-r1-s0-4886443.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/5/runs/0/plateau5""]","[""OCC-4c140e1037c9f26c""]","[""original_proposal_and_joint_tuning""]"
MEAS-a786aa76c947a562,RUN-4886450,plateau5,test,accuracy_percent,90.608,95,100,5,parsed raw epoch count,100,True,4886450,1,886ef2863ac0bad5c0e69e03f8e01746cca3ded0808eab688d8c4aca56ac46ae,"[""archive/Account2/runs/tl1-a3-r1-s1-4886450.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/5/runs/1/plateau5""]","[""OCC-4c140e1037c9f26c""]","[""original_proposal_and_joint_tuning""]"
MEAS-cdc50a027065f6c5,RUN-4886457,plateau5,test,accuracy_percent,90.528,95,100,5,parsed raw epoch count,100,True,4886457,2,8bef53758d5f71681a0cd4057c86d98199e320eff89972431ac33b39d7417278,"[""archive/Account2/runs/tl1-a3-r1-s2-4886457.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/5/runs/2/plateau5""]","[""OCC-4c140e1037c9f26c""]","[""original_proposal_and_joint_tuning""]"
MEAS-3c43f0f7eedb6ddd,RUN-4886423,plateau5,test,accuracy_percent,91.14,95,100,5,parsed raw epoch count,100,True,4886423,0,5be5cf13bdffd0b708a0ed880c1b90b4e0fa2b7d3c5803ea6a28301ecbab6493,"[""archive/Account2/runs/tl1-a6-plain-s0-4886423.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/7/runs/0/plateau5""]","[""OCC-0b8117dda9bdf4aa""]","[""original_proposal_and_joint_tuning""]"
MEAS-b1a67ac83c1f80ff,RUN-4886430,plateau5,test,accuracy_percent,91.096,95,100,5,parsed raw epoch count,100,True,4886430,1,024c769535365c36217237b598fb60e3a90916bfd8dc5c2e7c79cc47d121b598,"[""archive/Account2/runs/tl1-a6-plain-s1-4886430.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/7/runs/1/plateau5""]","[""OCC-0b8117dda9bdf4aa""]","[""original_proposal_and_joint_tuning""]"
MEAS-b10efc5b2d38e514,RUN-4886437,plateau5,test,accuracy_percent,90.776,95,100,5,parsed raw epoch count,100,True,4886437,2,057ddc5cf8a28a3f024ab3d10232d2b9a93d3cf7c0ab9e973f89bfbc93a86c9b,"[""archive/Account2/runs/tl1-a6-plain-s2-4886437.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/7/runs/2/plateau5""]","[""OCC-0b8117dda9bdf4aa""]","[""original_proposal_and_joint_tuning""]"
MEAS-fd9df7eb9452a45c,RUN-4886418,plateau5,test,accuracy_percent,87.798,95,100,5,parsed raw epoch count,100,True,4886418,0,428b448ef40cff44bd69b90dcda09ad8a072a9b0a61ef5ec3a2890d18cdf77e1,"[""archive/Account2/runs/tl1-a6-r0-s0-4886418.out""]","[""plateau5""]","[""/panels/original_proposal_and_joint_tuning/twolevel/cells/8/runs/0/plateau5""]","[""OCC-bc840257e50cf850""]","[""original_proposal_and_joint_tuning""]"
