check_kind,source_pointer,field,reported,recomputed,absolute_difference,tolerance,status
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/9/train_plateau5,sd,0.10131798129322062,0.10131798129322062,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/9/train_plateau5,sem,0.05849596377339039,0.05849596377339039,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/9/train_plateau5,min,99.59,99.59,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/9/train_plateau5,max,99.78,99.78,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/9/auc_raw,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/9/auc_raw,mean,89.46166666666666,89.46166666666666,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/9/auc_raw,sd,0.12897539817086676,0.12897539817086676,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/9/auc_raw,sem,0.07446398085278909,0.07446398085278909,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/9/auc_raw,min,89.3128,89.3128,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/9/auc_raw,max,89.5398,89.5398,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/10/plateau5,n,3,3,0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/10/plateau5,mean,93.31733333333334,93.31733333333334,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/10/plateau5,sd,0.14294521094927734,0.14294521094927734,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/10/plateau5,sem,0.08252945602093312,0.08252945602093312,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/10/plateau5,min,93.194,93.194,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/10/plateau5,max,93.474,93.474,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/10/plateau20,n,3,3,0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/10/plateau20,mean,93.30433333333333,93.30433333333333,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/10/plateau20,sd,0.143723113427637,0.143723113427637,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/10/plateau20,sem,0.08297857822621735,0.08297857822621735,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/10/plateau20,min,93.213,93.213,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/10/plateau20,max,93.47,93.47,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/10/train_plateau5,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/10/train_plateau5,mean,99.95466666666667,99.95466666666667,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/10/train_plateau5,sd,0.014742229591659191,0.014742229591659191,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/10/train_plateau5,sem,0.0085114302231997,0.0085114302231997,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/10/train_plateau5,min,99.938,99.938,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/10/train_plateau5,max,99.966,99.966,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/10/auc_raw,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/10/auc_raw,mean,90.571,90.571,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/10/auc_raw,sd,0.21590479383284278,0.21590479383284278,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/10/auc_raw,sem,0.12465269083872244,0.12465269083872244,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/10/auc_raw,min,90.4194,90.4194,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/10/auc_raw,max,90.8182,90.8182,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/11/plateau5,n,3,3,0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/11/plateau5,mean,92.20933333333333,92.20933333333333,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/11/plateau5,sd,0.017009801096228717,0.017009801096228717,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/11/plateau5,sem,0.009820613241769641,0.009820613241769641,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/11/plateau5,min,92.19,92.19,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/11/plateau5,max,92.222,92.222,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/11/plateau20,n,3,3,0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/11/plateau20,mean,92.181,92.181,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/11/plateau20,sd,0.052716221412389144,0.052716221412389144,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/11/plateau20,sem,0.03043572462310279,0.03043572462310279,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/11/plateau20,min,92.124,92.124,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/11/plateau20,max,92.228,92.228,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/11/train_plateau5,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/11/train_plateau5,mean,99.924,99.924,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/11/train_plateau5,sd,0.013114877048602692,0.013114877048602692,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/11/train_plateau5,sem,0.007571877794399609,0.007571877794399609,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/11/train_plateau5,min,99.912,99.912,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/11/train_plateau5,max,99.938,99.938,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/11/auc_raw,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/11/auc_raw,mean,89.99889999999999,89.99889999999999,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/11/auc_raw,sd,0.1366582964916516,0.1366582964916516,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/11/auc_raw,sem,0.07889970426645074,0.07889970426645074,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/11/auc_raw,min,89.9152,89.9152,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/11/auc_raw,max,90.1566,90.1566,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/12/plateau5,n,3,3,0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/12/plateau5,mean,90.088,90.088,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/12/plateau5,sd,0.1252996408614167,0.1252996408614167,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/12/plateau5,sem,0.07234178138070237,0.07234178138070237,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/12/plateau5,min,89.958,89.958,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/12/plateau5,max,90.208,90.208,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/12/plateau20,n,3,3,0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/12/plateau20,mean,89.98733333333334,89.98733333333334,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/12/plateau20,sd,0.1873615044061479,0.1873615044061479,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/12/plateau20,sem,0.10817321500466276,0.10817321500466276,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/12/plateau20,min,89.773,89.773,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/12/plateau20,max,90.12,90.12,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/12/train_plateau5,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/12/train_plateau5,mean,99.73066666666666,99.73066666666666,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/12/train_plateau5,sd,0.021571586249813316,0.021571586249813316,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/12/train_plateau5,sem,0.012454361128176949,0.012454361128176949,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/12/train_plateau5,min,99.706,99.706,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/12/train_plateau5,max,99.746,99.746,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/12/auc_raw,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/12/auc_raw,mean,86.9649,86.9649,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/12/auc_raw,sd,0.31673409983770917,0.31673409983770917,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/12/auc_raw,sem,0.1828665178028352,0.1828665178028352,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/12/auc_raw,min,86.6034,86.6034,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/12/auc_raw,max,87.1937,87.1937,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/13/plateau5,n,3,3,0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/13/plateau5,mean,59.154,59.154,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/13/plateau5,sd,42.69348844964534,42.69348844964534,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/13/plateau5,sem,24.64909704904692,24.64909704904692,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/13/plateau5,min,10.0,10.0,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/13/plateau5,max,86.994,86.994,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/13/plateau20,n,3,3,0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/13/plateau20,mean,59.06366666666667,59.06366666666667,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/13/plateau20,sd,42.615448446934515,42.615448446934515,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/13/plateau20,sem,24.604040632474263,24.604040632474263,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/13/plateau20,min,10.0,10.0,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/13/plateau20,max,86.858,86.858,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/13/train_plateau5,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/13/train_plateau5,mean,62.556,62.556,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/13/train_plateau5,sd,45.91134604866209,45.91134604866209,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/13/train_plateau5,sem,26.50692800005312,26.50692800005312,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/13/train_plateau5,min,9.936,9.936,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/13/train_plateau5,max,94.452,94.452,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/13/auc_raw,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/13/auc_raw,mean,53.4567,53.4567,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/13/auc_raw,sd,37.920952493179804,37.920952493179804,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/13/auc_raw,sem,21.89367212986437,21.89367212986437,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/13/auc_raw,min,10.0,10.0,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/13/auc_raw,max,79.8364,79.8364,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/14/plateau5,n,3,3,0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/14/plateau5,mean,63.42133333333334,63.42133333333334,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/14/plateau5,sd,0.5844530206383836,0.5844530206383836,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/14/plateau5,sem,0.33743410879426067,0.33743410879426067,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/14/plateau5,min,62.77,62.77,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/14/plateau5,max,63.9,63.9,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/14/plateau20,n,3,3,0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/14/plateau20,mean,63.333333333333336,63.333333333333336,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/14/plateau20,sd,0.5544676125197331,0.5544676125197331,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/14/plateau20,sem,0.320122025345197,0.320122025345197,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/14/plateau20,min,62.716,62.716,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/14/plateau20,max,63.789,63.789,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/14/train_plateau5,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/14/train_plateau5,mean,63.33133333333333,63.33133333333333,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/14/train_plateau5,sd,0.6649280662848686,0.6649280662848686,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/14/train_plateau5,sem,0.3838963980613062,0.3838963980613062,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/14/train_plateau5,min,62.604,62.604,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/14/train_plateau5,max,63.908,63.908,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/14/auc_raw,n,3,3,0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/14/auc_raw,mean,54.3789,54.3789,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/14/auc_raw,sd,0.36495524383135075,0.36495524383135075,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/14/auc_raw,sem,0.21070700826819588,0.21070700826819588,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/14/auc_raw,min,53.992,53.992,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/14/auc_raw,max,54.717,54.717,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/15/plateau5,n,2,2,0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/15/plateau5,mean,83.91399999999999,83.91399999999999,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/15/plateau5,sd,0.13293607486307263,0.13293607486307263,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/15/plateau5,sem,0.0940000000000012,0.0940000000000012,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/15/plateau5,min,83.82,83.82,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/15/plateau5,max,84.008,84.008,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/15/plateau20,n,2,2,0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/15/plateau20,mean,83.884,83.884,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/15/plateau20,sd,0.14424978336206115,0.14424978336206115,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/15/plateau20,sem,0.10200000000000385,0.10200000000000385,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/15/plateau20,min,83.782,83.782,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/15/plateau20,max,83.986,83.986,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/16/plateau5,n,4,4,0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/16/plateau5,mean,93.0235,93.0235,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/16/plateau5,sd,0.15074371186442845,0.15074371186442845,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/16/plateau5,sem,0.07537185593221422,0.07537185593221422,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/16/plateau5,min,92.878,92.878,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/16/plateau5,max,93.234,93.234,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/16/plateau20,n,4,4,0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/16/plateau20,mean,92.89750000000001,92.89750000000001,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/16/plateau20,sd,0.1295389259386259,0.1295389259386259,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/16/plateau20,sem,0.06476946296931295,0.06476946296931295,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/16/plateau20,min,92.73,92.73,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/16/plateau20,max,93.041,93.041,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/16/train_plateau5,n,2,2,0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/16/train_plateau5,mean,99.989,99.989,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/16/train_plateau5,sd,0.001414213562369799,0.001414213562369799,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/16/train_plateau5,sem,0.0009999999999976692,0.0009999999999976692,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/16/train_plateau5,min,99.988,99.988,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/16/train_plateau5,max,99.99,99.99,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/16/auc_raw,n,2,2,0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/16/auc_raw,mean,86.60965,86.60965,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/16/auc_raw,sd,0.013788582233133175,0.013788582233133175,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/16/auc_raw,sem,0.009749999999996817,0.009749999999996817,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/16/auc_raw,min,86.5999,86.5999,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/16/auc_raw,max,86.6194,86.6194,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/17/plateau5,n,3,3,0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/17/plateau5,mean,94.01266666666666,94.01266666666666,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/17/plateau5,sd,0.1405750096330545,0.1405750096330545,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/17/plateau5,sem,0.08116101965297826,0.08116101965297826,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/17/plateau5,min,93.88,93.88,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/17/plateau5,max,94.16,94.16,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/17/plateau20,n,3,3,0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/17/plateau20,mean,93.91966666666667,93.91966666666667,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/17/plateau20,sd,0.13008202540448133,0.13008202540448133,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/17/plateau20,sem,0.07510289238400904,0.07510289238400904,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/17/plateau20,min,93.787,93.787,0.0,1e-09,PASS
cell_statistics,/panels/alpha0_robustness/cells/17/plateau20,max,94.047,94.047,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/17/train_plateau5,n,1,1,0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/17/train_plateau5,mean,99.99199999999999,99.99199999999999,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/17/train_plateau5,sd,,,,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/17/train_plateau5,sem,,,,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/17/train_plateau5,min,99.99199999999999,99.99199999999999,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/17/train_plateau5,max,99.99199999999999,99.99199999999999,0.0,1e-09,PASS
auxiliary_cell_statistics,/panels/alpha0_robustness/cells/17/auc_raw,n,1,1,0,1e-09,PASS
