cell_id,metric,run_id,measurement_id,value,seed,job_id,start_epoch_index,end_epoch_index_exclusive,raw_sha256
CELL-31ffcacd4c091a5d,plateau5,RUN-4885966,MEAS-73ab10174d8e5876,89.29599999999999,0,4885966,95,100,9708f161a475e56337b1ab3b438f2dd9724f84e26b254da5f8b2e63dc76cf74a
CELL-31ffcacd4c091a5d,plateau5,RUN-4885967,MEAS-3c9a3cc67c229eae,89.66,1,4885967,95,100,88fb8a5de7b4c97ec2a6fab7fe8af91f61c765f053ba86e42d7630840b8251ef
CELL-31ffcacd4c091a5d,plateau5,RUN-4885968,MEAS-7dedc34249f56a1d,89.702,2,4885968,95,100,a12fa1b609ba0375ae642e4b5c603df8976796d48aef4cdf6916e7355cadfea8
CELL-8d6435e0163449a6,legacy_plateau20,RUN-4885966,MEAS-0a398e1349a68b63,89.151,0,4885966,80,100,9708f161a475e56337b1ab3b438f2dd9724f84e26b254da5f8b2e63dc76cf74a
CELL-8d6435e0163449a6,legacy_plateau20,RUN-4885967,MEAS-c631802773228c7b,89.535,1,4885967,80,100,88fb8a5de7b4c97ec2a6fab7fe8af91f61c765f053ba86e42d7630840b8251ef
CELL-8d6435e0163449a6,legacy_plateau20,RUN-4885968,MEAS-a6de8554f88bf3e4,89.636,2,4885968,80,100,a12fa1b609ba0375ae642e4b5c603df8976796d48aef4cdf6916e7355cadfea8
CELL-f5038585f9324336,plateau5,RUN-4885969,MEAS-3c12daef377fc02a,87.794,0,4885969,95,100,5407884fb4282d27d4aa1d6a2cfb3dc88ef9fb97566a3bff69ba35d49c77ba99
CELL-f5038585f9324336,plateau5,RUN-4885970,MEAS-782014845bd64e6e,88.28,1,4885970,95,100,e517af2002bbf2a0123d9d8c44fca4e33fdb1bfdbfb54e053987234f02f9bd7b
CELL-f5038585f9324336,plateau5,RUN-4885971,MEAS-41c196ffb8d7a7fa,88.31,2,4885971,95,100,5e7b82197d30e3172e3e4922066d89b1234c3e372192827c6f07c9e8c6b76a12
CELL-4049ef8ba8478d24,legacy_plateau20,RUN-4885969,MEAS-cf7622e4827ce8fa,87.668,0,4885969,80,100,5407884fb4282d27d4aa1d6a2cfb3dc88ef9fb97566a3bff69ba35d49c77ba99
CELL-4049ef8ba8478d24,legacy_plateau20,RUN-4885970,MEAS-08dd8b9bde77399f,88.11,1,4885970,80,100,e517af2002bbf2a0123d9d8c44fca4e33fdb1bfdbfb54e053987234f02f9bd7b
CELL-4049ef8ba8478d24,legacy_plateau20,RUN-4885971,MEAS-2cf3d87e9375b823,88.303,2,4885971,80,100,5e7b82197d30e3172e3e4922066d89b1234c3e372192827c6f07c9e8c6b76a12
CELL-e556faee4dabbb96,plateau5,RUN-4885881,MEAS-37c836e6ab628904,91.176,0,4885881,95,100,c0a64ba84565928d7c9ebc6d615c5613a5661ab2d1b2edcd3e71771dbde4cc35
CELL-e556faee4dabbb96,plateau5,RUN-4885908,MEAS-14e2c5e4f24636a9,90.754,1,4885908,95,100,fbbcad07cf44d743c9e4d8c4807449fa5444a1fce2873bb5e5563a3806e97c80
CELL-e556faee4dabbb96,plateau5,RUN-4885932,MEAS-45696f050e63e856,90.63,2,4885932,95,100,c4f314a944483b4ea41c7a74c6d51d27b35b1ad4ab2c6a671b432bffb7d7f1a0
CELL-13e73b60c0aa10a7,legacy_plateau20,RUN-4885881,MEAS-b1c2f4a5cb2db6ef,91.09,0,4885881,80,100,c0a64ba84565928d7c9ebc6d615c5613a5661ab2d1b2edcd3e71771dbde4cc35
CELL-13e73b60c0aa10a7,legacy_plateau20,RUN-4885908,MEAS-d114bf97c79df122,90.734,1,4885908,80,100,fbbcad07cf44d743c9e4d8c4807449fa5444a1fce2873bb5e5563a3806e97c80
CELL-13e73b60c0aa10a7,legacy_plateau20,RUN-4885932,MEAS-a8a6053a70dc89f3,90.679,2,4885932,80,100,c4f314a944483b4ea41c7a74c6d51d27b35b1ad4ab2c6a671b432bffb7d7f1a0
CELL-b011476ad4a58d6d,plateau5,RUN-4885879,MEAS-3821435778ab948e,92.446,0,4885879,95,100,78007e83dd3f31bd5f7b1bb85b9cf76d3cbb4eaf550840e98655ce0f883ba25b
CELL-b011476ad4a58d6d,plateau5,RUN-4885906,MEAS-bc0cfbcf40f6674f,92.28,1,4885906,95,100,afae33da7b87ce88ba70e25825e99466f6eaa0d46366cadd1f5398f9ee17058b
CELL-b011476ad4a58d6d,plateau5,RUN-4885930,MEAS-d07058b330644fec,92.434,2,4885930,95,100,bb45a7c72e11162be577782e71430e4cdfb1c7f996b9e5c72dc96dad490140f1
CELL-514ad37ce0860f5f,legacy_plateau20,RUN-4885879,MEAS-06300f89b347df17,92.421,0,4885879,80,100,78007e83dd3f31bd5f7b1bb85b9cf76d3cbb4eaf550840e98655ce0f883ba25b
CELL-514ad37ce0860f5f,legacy_plateau20,RUN-4885906,MEAS-84850745cc28ea78,92.328,1,4885906,80,100,afae33da7b87ce88ba70e25825e99466f6eaa0d46366cadd1f5398f9ee17058b
CELL-514ad37ce0860f5f,legacy_plateau20,RUN-4885930,MEAS-c0eb65540d451782,92.347,2,4885930,80,100,bb45a7c72e11162be577782e71430e4cdfb1c7f996b9e5c72dc96dad490140f1
CELL-c2b2545994f8a491,plateau5,RUN-4885877,MEAS-f30abff99294f229,36.244,0,4885877,95,100,c6bd80748e3e75660d867628e4af24644db5c28e42aa7f260bdcaef1ba790d60
CELL-c2b2545994f8a491,plateau5,RUN-4885904,MEAS-78361385540abaa7,37.706,1,4885904,95,100,34eca65c351634754504bb9266825bf375ce0e50f18d4e2dcf0c4470d589a4f5
CELL-c2b2545994f8a491,plateau5,RUN-4885928,MEAS-03c0d945c1f8c9dd,37.82,2,4885928,95,100,30399daa1b457dec2301d9390e65423d253f35b4fed7267361c2340e886054ba
CELL-5dd861c91539d468,legacy_plateau20,RUN-4885877,MEAS-8feda0ebc2ec539d,33.805,0,4885877,80,100,c6bd80748e3e75660d867628e4af24644db5c28e42aa7f260bdcaef1ba790d60
CELL-5dd861c91539d468,legacy_plateau20,RUN-4885904,MEAS-1358a55c35a01d0a,34.462,1,4885904,80,100,34eca65c351634754504bb9266825bf375ce0e50f18d4e2dcf0c4470d589a4f5
CELL-5dd861c91539d468,legacy_plateau20,RUN-4885928,MEAS-31156fce50a572ac,34.513,2,4885928,80,100,30399daa1b457dec2301d9390e65423d253f35b4fed7267361c2340e886054ba
CELL-52a2918003e481b9,plateau5,RUN-4885882,MEAS-e4100fc324349c33,90.69,0,4885882,95,100,344fde878ca0823a4871b10114391fcb321910179078f36ac8268daadba495a0
CELL-52a2918003e481b9,plateau5,RUN-4885909,MEAS-4b36b201f7c1ff07,90.192,1,4885909,95,100,08e496879975ced4af2ea7c57eaa2d11dee134290eb98e56db02af7ecfc926a4
CELL-52a2918003e481b9,plateau5,RUN-4885933,MEAS-8572570bfe9abb33,90.042,2,4885933,95,100,376b2d7a68f4b675bbf748d5e05bcef5caea84e7c496fe617f1e917944e59242
CELL-33b1c04dec8a067a,legacy_plateau20,RUN-4885882,MEAS-43153efc3fae343d,90.729,0,4885882,80,100,344fde878ca0823a4871b10114391fcb321910179078f36ac8268daadba495a0
CELL-33b1c04dec8a067a,legacy_plateau20,RUN-4885909,MEAS-f6310e2c29cc1520,90.233,1,4885909,80,100,08e496879975ced4af2ea7c57eaa2d11dee134290eb98e56db02af7ecfc926a4
CELL-33b1c04dec8a067a,legacy_plateau20,RUN-4885933,MEAS-7934e2723576583c,89.908,2,4885933,80,100,376b2d7a68f4b675bbf748d5e05bcef5caea84e7c496fe617f1e917944e59242
CELL-bd08029c01068b87,plateau5,RUN-4885880,MEAS-c5766ac6ebc3dd6d,91.728,0,4885880,95,100,a59deb03e027628f4113a3d8bc4e66d7b09d235f7741a7128ffbf98f9ac0c4bd
CELL-bd08029c01068b87,plateau5,RUN-4885907,MEAS-184d1c63b9c80f56,91.544,1,4885907,95,100,4dc7a05330d4ad875315e808b7c0306301d2e55fe39aeab5c3b102f084e6dff2
CELL-bd08029c01068b87,plateau5,RUN-4885931,MEAS-db6870d260964e49,91.636,2,4885931,95,100,33d612ed5e1ff6ed4a6256dfc2f2a6d611ed6452fec177be3a4776f50f4f3aab
CELL-ae61a676500fffee,legacy_plateau20,RUN-4885880,MEAS-c573ce9ae1984c5d,91.758,0,4885880,80,100,a59deb03e027628f4113a3d8bc4e66d7b09d235f7741a7128ffbf98f9ac0c4bd
CELL-ae61a676500fffee,legacy_plateau20,RUN-4885907,MEAS-e4f066407c303b68,91.514,1,4885907,80,100,4dc7a05330d4ad875315e808b7c0306301d2e55fe39aeab5c3b102f084e6dff2
CELL-ae61a676500fffee,legacy_plateau20,RUN-4885931,MEAS-fef817e7f6e1d5e8,91.518,2,4885931,80,100,33d612ed5e1ff6ed4a6256dfc2f2a6d611ed6452fec177be3a4776f50f4f3aab
CELL-b182d6a41925eb8c,plateau5,RUN-4885878,MEAS-0ce83ed4a581d8c2,89.872,0,4885878,95,100,0b701a4f3e760c5fd597944ce9d9f713ed8ed863af0669bf8bfd4b2b0dcb8368
CELL-b182d6a41925eb8c,plateau5,RUN-4885905,MEAS-eec2caf7bea2f292,89.924,1,4885905,95,100,24b25296e841dd190ca01c5cb459a0786246e9d1f515ebe9952d2951d869bd1a
CELL-b182d6a41925eb8c,plateau5,RUN-4885929,MEAS-a89b52d812a153e5,89.56,2,4885929,95,100,3dd3b792d2b6a3d6f6c1940bb3bfcd1280c5f2af1289f60ff5e0f016d1de3bd6
CELL-bc21d348336e4bd0,legacy_plateau20,RUN-4885878,MEAS-dce10f75f9400727,87.135,0,4885878,80,100,0b701a4f3e760c5fd597944ce9d9f713ed8ed863af0669bf8bfd4b2b0dcb8368
CELL-bc21d348336e4bd0,legacy_plateau20,RUN-4885905,MEAS-9cc5ba845fa42815,87.163,1,4885905,80,100,24b25296e841dd190ca01c5cb459a0786246e9d1f515ebe9952d2951d869bd1a
CELL-bc21d348336e4bd0,legacy_plateau20,RUN-4885929,MEAS-2f933c613883a77a,86.577,2,4885929,80,100,3dd3b792d2b6a3d6f6c1940bb3bfcd1280c5f2af1289f60ff5e0f016d1de3bd6
CELL-810f80b64c57bc0c,plateau5,RUN-4885890,MEAS-c99eee1e1fd1a308,91.006,0,4885890,95,100,ed71d5fe9efdf8c4352bee9c5da6f3b1e11bfefaf7d2b0524bce9ca09c5455b6
CELL-810f80b64c57bc0c,plateau5,RUN-4885914,MEAS-2f05d63d95aff51d,90.986,1,4885914,95,100,96d10c8d5cc2aee7944558e39646b93faffc166bcb0d9c3643e35f7616c5e5ba
CELL-810f80b64c57bc0c,plateau5,RUN-4885938,MEAS-3a0d6e93d1235737,91.038,2,4885938,95,100,5bc188c4e1988c16322180d04b033837b3470783d76153081a8b181c390d4144
CELL-d638da4030f52a35,legacy_plateau20,RUN-4885890,MEAS-6b35527cdc7df15e,91.058,0,4885890,80,100,ed71d5fe9efdf8c4352bee9c5da6f3b1e11bfefaf7d2b0524bce9ca09c5455b6
CELL-d638da4030f52a35,legacy_plateau20,RUN-4885914,MEAS-08b738e4e1ccc2e5,90.824,1,4885914,80,100,96d10c8d5cc2aee7944558e39646b93faffc166bcb0d9c3643e35f7616c5e5ba
CELL-d638da4030f52a35,legacy_plateau20,RUN-4885938,MEAS-91ae45ffb2b589c1,90.915,2,4885938,80,100,5bc188c4e1988c16322180d04b033837b3470783d76153081a8b181c390d4144
CELL-2c87bdcec97d2251,plateau5,RUN-4885888,MEAS-32fbf656cdebcaf3,93.114,0,4885888,95,100,491752775abaa7269fbbddca3cd4d9da95fdfed551770817baafa2282b9be39c
CELL-2c87bdcec97d2251,plateau5,RUN-4885912,MEAS-71dc45922027c92f,93.192,1,4885912,95,100,1e7bd27cf8ad6b0ba725ff8811ebcce3f0aef83c6a9f5f5ffd36b212b8d6b89d
CELL-2c87bdcec97d2251,plateau5,RUN-4885936,MEAS-a2d8bbfc6985da92,93.318,2,4885936,95,100,d678ad0bde64d66dbeaa484462cf6dfee4dac7b7c5153a4211dfb48992fa51fb
CELL-04ba7240bdd573cc,legacy_plateau20,RUN-4885888,MEAS-1df668a6c1cfea6d,93.206,0,4885888,80,100,491752775abaa7269fbbddca3cd4d9da95fdfed551770817baafa2282b9be39c
CELL-04ba7240bdd573cc,legacy_plateau20,RUN-4885912,MEAS-7575cd91e17d4cad,93.252,1,4885912,80,100,1e7bd27cf8ad6b0ba725ff8811ebcce3f0aef83c6a9f5f5ffd36b212b8d6b89d
CELL-04ba7240bdd573cc,legacy_plateau20,RUN-4885936,MEAS-b7469cde12563c64,93.249,2,4885936,80,100,d678ad0bde64d66dbeaa484462cf6dfee4dac7b7c5153a4211dfb48992fa51fb
CELL-69624b85252455a7,plateau5,RUN-4885883,MEAS-c1d50f5673263b57,36.712,0,4885883,95,100,f3903eb4ad7719cb3ddcd28a8c76ddb46830270f1105f8b8ef15be10ae52b70b
CELL-69624b85252455a7,plateau5,RUN-4885910,MEAS-544c30ee76ce3523,38.218,1,4885910,95,100,53630f47e3d50e67f31ff819ffc998ddb673d8fb883985a31789f4b823547084
CELL-69624b85252455a7,plateau5,RUN-4885934,MEAS-990ade544522c027,38.268,2,4885934,95,100,af9f6a7e007410d68188d388e231aedddcc229a1ccee4ca06c4712657a3086bd
CELL-02824c63ab59bfe9,legacy_plateau20,RUN-4885883,MEAS-7133f2e56c8ff4a6,34.172,0,4885883,80,100,f3903eb4ad7719cb3ddcd28a8c76ddb46830270f1105f8b8ef15be10ae52b70b
CELL-02824c63ab59bfe9,legacy_plateau20,RUN-4885910,MEAS-1ea70ff3f4f20c62,34.95,1,4885910,80,100,53630f47e3d50e67f31ff819ffc998ddb673d8fb883985a31789f4b823547084
CELL-02824c63ab59bfe9,legacy_plateau20,RUN-4885934,MEAS-5ee5f2f5c09bc53c,34.938,2,4885934,80,100,af9f6a7e007410d68188d388e231aedddcc229a1ccee4ca06c4712657a3086bd
CELL-23eafab996ee5a50,plateau5,RUN-4885891,MEAS-0d83ee41a856760c,91.11,0,4885891,95,100,432d17eee4c26e56b822d86da28a5b355bdb759adc425ea4695cba9b42016a95
CELL-23eafab996ee5a50,plateau5,RUN-4885915,MEAS-5860b1bbb922c0bb,90.984,1,4885915,95,100,8dd7a6af94cdf799910c360dedfa999f452df606972f40e809c91cfe850f2561
CELL-23eafab996ee5a50,plateau5,RUN-4885939,MEAS-7c950252438196fa,90.822,2,4885939,95,100,f77187dff3d3c1314937bf78efb32e87f0bd8dcc689c3059398874242861f610
CELL-fe6622a895b82bed,legacy_plateau20,RUN-4885891,MEAS-943d7a4e0b78ea52,91.047,0,4885891,80,100,432d17eee4c26e56b822d86da28a5b355bdb759adc425ea4695cba9b42016a95
CELL-fe6622a895b82bed,legacy_plateau20,RUN-4885915,MEAS-93289a001a2dbd5f,90.99,1,4885915,80,100,8dd7a6af94cdf799910c360dedfa999f452df606972f40e809c91cfe850f2561
CELL-fe6622a895b82bed,legacy_plateau20,RUN-4885939,MEAS-5bcc7c495d7635a9,90.758,2,4885939,80,100,f77187dff3d3c1314937bf78efb32e87f0bd8dcc689c3059398874242861f610
CELL-6c282bc7303a9ba8,plateau5,RUN-4885889,MEAS-bb7ac27c46a0fa51,91.73,0,4885889,95,100,334b6e868ac55a148f10e1dbb14742d5da43082fe5ec59f21a810ee635828791
CELL-6c282bc7303a9ba8,plateau5,RUN-4885913,MEAS-bf9a746380a21465,91.954,1,4885913,95,100,62484df42b75450926bb62b6f55556857475a3ffa311bae6eb7acc4a01d58186
CELL-6c282bc7303a9ba8,plateau5,RUN-4885937,MEAS-18382a275da5396d,91.638,2,4885937,95,100,23373535daaf729b2f355f5a8e777758892a526b72c91ceef2f0d44a577ab2d8
CELL-27907da974ae772a,legacy_plateau20,RUN-4885889,MEAS-1a5a733a58bb299b,91.752,0,4885889,80,100,334b6e868ac55a148f10e1dbb14742d5da43082fe5ec59f21a810ee635828791
CELL-27907da974ae772a,legacy_plateau20,RUN-4885913,MEAS-20c1ae4ec44e4375,91.987,1,4885913,80,100,62484df42b75450926bb62b6f55556857475a3ffa311bae6eb7acc4a01d58186
CELL-27907da974ae772a,legacy_plateau20,RUN-4885937,MEAS-ba92105f486042d6,91.651,2,4885937,80,100,23373535daaf729b2f355f5a8e777758892a526b72c91ceef2f0d44a577ab2d8
CELL-12a71d3a4197351d,plateau5,RUN-4885884,MEAS-68fc3a0417dffa8c,88.614,0,4885884,95,100,5df2467704a5f855c0b8dea6cbb0cdbf1de17f29babeca26a98ebeeb5bce9d1b
CELL-12a71d3a4197351d,plateau5,RUN-4885911,MEAS-474dd8fc9d9762ec,89.63,1,4885911,95,100,bc9298dc95c45a4a7cb99abcdf02ca5586aff2aec3d43549dd65b4744de9bc3f
CELL-12a71d3a4197351d,plateau5,RUN-4885935,MEAS-cbb4872cc2ec9164,89.696,2,4885935,95,100,7dbdc49280cac637ce4c1fc09d8d3edb915529ff16e323d3637a6f734bb81f26
CELL-8ea08f4d2c883a61,legacy_plateau20,RUN-4885884,MEAS-8f6db8ff716a4a1a,87.211,0,4885884,80,100,5df2467704a5f855c0b8dea6cbb0cdbf1de17f29babeca26a98ebeeb5bce9d1b
CELL-8ea08f4d2c883a61,legacy_plateau20,RUN-4885911,MEAS-9d0384f9fd843945,87.698,1,4885911,80,100,bc9298dc95c45a4a7cb99abcdf02ca5586aff2aec3d43549dd65b4744de9bc3f
CELL-8ea08f4d2c883a61,legacy_plateau20,RUN-4885935,MEAS-fd2efcf45eb71740,87.703,2,4885935,80,100,7dbdc49280cac637ce4c1fc09d8d3edb915529ff16e323d3637a6f734bb81f26
CELL-7a3ae18619f41d4f,plateau5,RUN-4885896,MEAS-098c371c76c2f5cf,90.8,0,4885896,95,100,48938b9a09969c0a91873527599beebf8d219aa9ce843ee6c4fe99b7e1382669
CELL-7a3ae18619f41d4f,plateau5,RUN-4885920,MEAS-0a29e48dd090ed99,91.176,1,4885920,95,100,c35572b9154fd8c1e13d80092b253c0e8f7a49a308a477989cac9366c61215f7
CELL-7a3ae18619f41d4f,plateau5,RUN-4885944,MEAS-53ac9eefc73a9a1f,90.368,2,4885944,95,100,e1982db6da66f9669a9fb0c7227ef8ee6e6934f82bcbf252e0ebfd63a2cabcdf
CELL-44896f83359020a6,legacy_plateau20,RUN-4885896,MEAS-e4ec5deba3c46846,90.778,0,4885896,80,100,48938b9a09969c0a91873527599beebf8d219aa9ce843ee6c4fe99b7e1382669
CELL-44896f83359020a6,legacy_plateau20,RUN-4885920,MEAS-07f2788fcd439f9d,91.11,1,4885920,80,100,c35572b9154fd8c1e13d80092b253c0e8f7a49a308a477989cac9366c61215f7
CELL-44896f83359020a6,legacy_plateau20,RUN-4885944,MEAS-0d70d4f8ead8fd93,90.492,2,4885944,80,100,e1982db6da66f9669a9fb0c7227ef8ee6e6934f82bcbf252e0ebfd63a2cabcdf
CELL-7a7cdc37dd508f96,plateau5,RUN-4885894,MEAS-2c878200945446ee,91.454,0,4885894,95,100,4128d30a20913341d5056e3811ba42e1b331421ffd3b7856cdf8fa1f5417d78d
CELL-7a7cdc37dd508f96,plateau5,RUN-4885918,MEAS-6a98c1688eb2b666,91.588,1,4885918,95,100,eb9de12f677b7747bbc5d751c4eb43f58eb8b3900ebba370e07c9ee63fc4f8dd
CELL-7a7cdc37dd508f96,plateau5,RUN-4885942,MEAS-9135eea252188c33,91.466,2,4885942,95,100,57925dc3e01cf87ff0b29674fe1383adfff4ce29b21de22c27ea429b8231ee7e
CELL-3c2e47b15ea14a1e,legacy_plateau20,RUN-4885894,MEAS-c657403fb6b32fee,91.249,0,4885894,80,100,4128d30a20913341d5056e3811ba42e1b331421ffd3b7856cdf8fa1f5417d78d
CELL-3c2e47b15ea14a1e,legacy_plateau20,RUN-4885918,MEAS-c8119397bbb10306,91.499,1,4885918,80,100,eb9de12f677b7747bbc5d751c4eb43f58eb8b3900ebba370e07c9ee63fc4f8dd
CELL-3c2e47b15ea14a1e,legacy_plateau20,RUN-4885942,MEAS-c436d1f11f74bb6d,91.35,2,4885942,80,100,57925dc3e01cf87ff0b29674fe1383adfff4ce29b21de22c27ea429b8231ee7e
CELL-cafc25ee8f0dcbcb,plateau5,RUN-4885892,MEAS-49f5303e5995e10f,37.566,0,4885892,95,100,8671803600b69d22673342367856c5bf457a2eea9e1b7fb2c48f4b1714707a42
CELL-cafc25ee8f0dcbcb,plateau5,RUN-4885916,MEAS-cb81801cd582f0a7,39.476,1,4885916,95,100,f2739cf33e9e69550c0cbcc06c43f6712d8483697a66e0f81016a656c6a2aa44
CELL-cafc25ee8f0dcbcb,plateau5,RUN-4885940,MEAS-61afb9e123f6389a,39.486,2,4885940,95,100,3721047ba0563653d8a342b3c0ca8d7a934e660a4340b57d483799899098ed67
CELL-ca17cf2befc9100b,legacy_plateau20,RUN-4885892,MEAS-01400a1be1664535,35.054,0,4885892,80,100,8671803600b69d22673342367856c5bf457a2eea9e1b7fb2c48f4b1714707a42
CELL-ca17cf2befc9100b,legacy_plateau20,RUN-4885916,MEAS-b941049b580ea102,36.02,1,4885916,80,100,f2739cf33e9e69550c0cbcc06c43f6712d8483697a66e0f81016a656c6a2aa44
CELL-ca17cf2befc9100b,legacy_plateau20,RUN-4885940,MEAS-95b0d92220439e6d,35.992,2,4885940,80,100,3721047ba0563653d8a342b3c0ca8d7a934e660a4340b57d483799899098ed67
CELL-f425fda789eb57f7,plateau5,RUN-4885897,MEAS-2ac51f56b6967a31,90.926,0,4885897,95,100,9bef26695295ec7ae55cfcea38acf340ec8abf907538046c8fb85917f72d493a
CELL-f425fda789eb57f7,plateau5,RUN-4885921,MEAS-4d18de36efceaaf1,90.854,1,4885921,95,100,f3325c8a05545b48a96aef9983391daeca5eb474be223013249ca37635622d5d
CELL-f425fda789eb57f7,plateau5,RUN-4885945,MEAS-237033bc6db88b37,90.29,2,4885945,95,100,1f2fbf3d5a41ba5910bd67fc58181434deee641d3cfae31535cbcd9929bf2591
CELL-d36bf57275cd4863,legacy_plateau20,RUN-4885897,MEAS-7a2d6e38c8ecaaf2,90.858,0,4885897,80,100,9bef26695295ec7ae55cfcea38acf340ec8abf907538046c8fb85917f72d493a
CELL-d36bf57275cd4863,legacy_plateau20,RUN-4885921,MEAS-b383ddb8927c5030,90.626,1,4885921,80,100,f3325c8a05545b48a96aef9983391daeca5eb474be223013249ca37635622d5d
CELL-d36bf57275cd4863,legacy_plateau20,RUN-4885945,MEAS-cac735a2d4d68679,90.43,2,4885945,80,100,1f2fbf3d5a41ba5910bd67fc58181434deee641d3cfae31535cbcd9929bf2591
CELL-baa99177d1e687e0,plateau5,RUN-4885895,MEAS-f8b5f81907f9e2fe,90.928,0,4885895,95,100,a8006c548a94f16eeaeb328c6a5b9f89500d594aa4b0ab2e50b0e1368fa4f896
CELL-baa99177d1e687e0,plateau5,RUN-4885919,MEAS-7ce73ce5244ed87a,91.43,1,4885919,95,100,bb7b39aecde149aae5078874fb40130dc0e115e067980d0158e17725c00984b7
CELL-baa99177d1e687e0,plateau5,RUN-4885943,MEAS-02074386c19d4969,90.818,2,4885943,95,100,d3d0927b5976dbc8cd4f86cf404146e04ca719d9f1ed48ff583f5e4a027873d3
CELL-2c44ed1af2a68190,legacy_plateau20,RUN-4885895,MEAS-efbd9dd2dfaccca4,90.917,0,4885895,80,100,a8006c548a94f16eeaeb328c6a5b9f89500d594aa4b0ab2e50b0e1368fa4f896
CELL-2c44ed1af2a68190,legacy_plateau20,RUN-4885919,MEAS-89b52c21a0ead8fb,91.191,1,4885919,80,100,bb7b39aecde149aae5078874fb40130dc0e115e067980d0158e17725c00984b7
CELL-2c44ed1af2a68190,legacy_plateau20,RUN-4885943,MEAS-9cbf2ee72fbe3f77,90.782,2,4885943,80,100,d3d0927b5976dbc8cd4f86cf404146e04ca719d9f1ed48ff583f5e4a027873d3
CELL-de2a85a8956b12ee,plateau5,RUN-4885893,MEAS-81ea4ade40cb0989,91.342,0,4885893,95,100,ed3aecafe7b718674147230fec21b9633245c673592959e12e6a036b7ba4c9e3
CELL-de2a85a8956b12ee,plateau5,RUN-4885917,MEAS-b99aa2c0255537fb,92.044,1,4885917,95,100,bc226a7645a48315ece800e0951154b041451c1a8b80af7a7dc42a432984df4c
CELL-de2a85a8956b12ee,plateau5,RUN-4885941,MEAS-a702d55004a9e50c,91.414,2,4885941,95,100,e3279c689cb3ebb4a9a5db166e9ba12fcc1adbf1fa74c519b00498280282c2db
CELL-d0eac159c429f577,legacy_plateau20,RUN-4885893,MEAS-1d8a128df8296282,89.71,0,4885893,80,100,ed3aecafe7b718674147230fec21b9633245c673592959e12e6a036b7ba4c9e3
CELL-d0eac159c429f577,legacy_plateau20,RUN-4885917,MEAS-6e733f64775a7b76,89.983,1,4885917,80,100,bc226a7645a48315ece800e0951154b041451c1a8b80af7a7dc42a432984df4c
CELL-d0eac159c429f577,legacy_plateau20,RUN-4885941,MEAS-6693c20a1ffe8e0c,89.834,2,4885941,80,100,e3279c689cb3ebb4a9a5db166e9ba12fcc1adbf1fa74c519b00498280282c2db
CELL-6c36168c0f6620f2,plateau5,RUN-4885902,MEAS-fb069c22a9ad36f2,90.744,0,4885902,95,100,a50a14092b435cf060a0c7cb8faf4d393bf46cda8cceba76f0b497f00f34e104
CELL-6c36168c0f6620f2,plateau5,RUN-4885926,MEAS-b5770d72c5e3698b,90.174,1,4885926,95,100,fa2d4c60f383319f88dffdfc6fd5be3ecc0499bf4622467e934b426c7a195ac1
CELL-6c36168c0f6620f2,plateau5,RUN-4885950,MEAS-2fadbc8c2e4c6bb6,90.682,2,4885950,95,100,b6c9514dcb956718b5053112c5c2898e4f1b6aeb62db49e277c91ce454d53b86
CELL-cdeb59f50b347898,legacy_plateau20,RUN-4885902,MEAS-aa9331da70df4b76,90.667,0,4885902,80,100,a50a14092b435cf060a0c7cb8faf4d393bf46cda8cceba76f0b497f00f34e104
CELL-cdeb59f50b347898,legacy_plateau20,RUN-4885926,MEAS-c1caa5fab0b1a30a,90.1,1,4885926,80,100,fa2d4c60f383319f88dffdfc6fd5be3ecc0499bf4622467e934b426c7a195ac1
CELL-cdeb59f50b347898,legacy_plateau20,RUN-4885950,MEAS-5f05dc7f7aaf3e2d,90.489,2,4885950,80,100,b6c9514dcb956718b5053112c5c2898e4f1b6aeb62db49e277c91ce454d53b86
CELL-f73ea2b6a00a4e59,plateau5,RUN-4885900,MEAS-53c10578b7b6e21c,90.932,0,4885900,95,100,f3655e866315993c4843b13bf01d15b765902d28b8119b33ed3472f0fc2d5bb4
CELL-f73ea2b6a00a4e59,plateau5,RUN-4885924,MEAS-5b5aed97cbc1d30f,91.058,1,4885924,95,100,d8231f92dea1dca33b033a025e74302b2d72834a9ff2d18f3339e222c6b357d8
CELL-f73ea2b6a00a4e59,plateau5,RUN-4885948,MEAS-900963006255903b,90.796,2,4885948,95,100,a13b517ab6f0f7874ab8d4bb863919175768730d854140874caed6d565d5d5e1
CELL-6b07483c18fb69b9,legacy_plateau20,RUN-4885900,MEAS-32af11824311728b,90.801,0,4885900,80,100,f3655e866315993c4843b13bf01d15b765902d28b8119b33ed3472f0fc2d5bb4
CELL-6b07483c18fb69b9,legacy_plateau20,RUN-4885924,MEAS-a67952b90e1ca7dd,90.79,1,4885924,80,100,d8231f92dea1dca33b033a025e74302b2d72834a9ff2d18f3339e222c6b357d8
CELL-6b07483c18fb69b9,legacy_plateau20,RUN-4885948,MEAS-2e49a7777364c780,90.811,2,4885948,80,100,a13b517ab6f0f7874ab8d4bb863919175768730d854140874caed6d565d5d5e1
CELL-348c0c7dc3694732,plateau5,RUN-4885898,MEAS-0be57bc0bb305b5e,44.622,0,4885898,95,100,dc2c51e88a7903e40e03331b85a8d4c2788d5ca78c6a3f4b7941943a4e7767e2
